GENOME,HOMOLOG
GCF_000158955.1_ASM15895v1,NO
GCF_000173615.1_ASM17361v1,NO
GCF_000183725.1_ASM18372v1,NO
GCF_000188195.1_ASM18819v1,NO
GCF_000220705.2_ASM22070v2,NO
GCF_000262345.1_Streptomyces_sulphureus_L180_version_1.0,NO
GCF_000297055.2_ASM29705v2,NO
GCF_000331005.1_Sturgcar8v1.0,NO
GCF_000378405.1_ASM37840v1,NO
GCF_000381025.1_ASM38102v1,NO
GCF_000384135.1_ASM38413v1,NO
GCF_000425625.1_ASM42562v1,NO
GCF_000445475.1_Version_1_of_the_Sulfurimonas_hongkongensis_AST-10_genome,NO
GCF_000478605.2_ASM47860v2,NO
GCF_000619805.1_ASM61980v1,NO
GCF_000622365.1_NB68_draft,NO
GCF_000622385.1_NB77_draft,NO
GCF_000622405.1_12864_draft,NO
GCF_000622425.1_32187_draft,NO
GCF_000647675.1_SulPonPM01v1,NO
GCF_000661915.1_ASM66191v1,NO
GCF_000716435.1_ASM71643v1,NO
GCF_000716445.1_ASM71644v1,NO
GCF_000716805.1_ASM71680v1,NO
GCF_000717745.1_ASM71774v1,NO
GCF_000717995.1_ASM71799v1,NO
GCF_000718635.1_ASM71863v1,NO
GCF_000720455.1_ASM72045v1,NO
GCF_000721075.1_ASM72107v1,NO
GCF_000725125.1_ASM72512v1,NO
GCF_000818015.1_ASM81801v1,NO
GCF_000830005.1_ASM83000v1,NO
GCF_000955965.1_ASM95596v1,NO
GCF_000993785.3_ASM99378v3,NO
GCF_001008345.1_ASM100834v1,NO
GCF_001189035.1_ASM118903v1,NO
GCF_001419745.1_ASM141974v1,NO
GCF_001419765.1_ASM141976v1,NO
GCF_001493375.1_Streptomyces_specialis,NO
GCF_001514035.1_ASM151403v1,NO
GCF_001704635.1_ASM170463v1,NO
GCF_001886595.1_ASM188659v1,NO
GCF_001886735.1_ASM188673v1,NO
GCF_001905345.1_ASM190534v1,NO
GCF_002082175.1_ASM208217v1,NO
GCF_002148965.1_ASM214896v1,NO
GCF_002149035.1_ASM214903v1,NO
GCF_002155905.1_ASM215590v1,NO
GCF_002155915.1_ASM215591v1,NO
GCF_002355415.1_ASM235541v1,YES
GCF_002355735.1_ASM235573v1,NO
GCF_002982015.1_ASM298201v1,NO
GCF_003011965.1_ASM301196v1,NO
GCF_003097515.1_ASM309751v1,NO
GCF_003122365.1_ASM312236v1,NO
GCF_003144315.1_ASM314431v1,NO
GCF_003205575.1_ASM320557v1,NO
GCF_003270085.1_ASM327008v1,NO
GCF_003429565.1_ASM342956v1,NO
GCF_003546865.1_ASM354686v1,NO
GCF_003640395.1_ASM364039v1,NO
GCF_003696235.1_ASM369623v1,NO
GCF_003696285.1_ASM369628v1,NO
GCF_003696365.1_ASM369636v1,NO
GCF_003851125.1_ASM385112v1,NO
GCF_003864975.1_ASM386497v1,NO
GCF_003932715.1_ASM393271v1,NO
GCF_003966565.1_ASM396656v1,NO
GCF_003967195.1_ASM396719v1,NO
GCF_004122735.1_ASM412273v1,NO
GCF_004323595.1_ASM432359v1,NO
GCF_004327335.1_ASM432733v1,NO
GCF_004923255.1_ASM492325v1,NO
GCF_005217605.1_ASM521760v1,NO
GCF_005517195.1_ASM551719v1,NO
GCF_005768555.2_ASM576855v2,NO
GCF_005869865.1_ASM586986v1,NO
GCF_005876855.1_ASM587685v1,NO
GCF_005887615.1_ASM588761v1,NO
GCF_006539505.1_ASM653950v1,NO
GCF_006716115.1_ASM671611v1,NO
GCF_007997225.1_ASM799722v1,YES
GCF_008386495.1_ASM838649v1,NO
GCF_008704515.1_ASM870451v1,NO
GCF_008704535.1_ASM870453v1,NO
GCF_008704795.1_ASM870479v1,NO
GCF_008704935.1_ASM870493v1,NO
GCF_008868685.1_ASM886868v1,NO
GCF_009068765.1_ASM906876v1,NO
GCF_009377185.1_ASM937718v1,NO
GCF_009604385.1_ASM960438v1,NO
GCF_009709575.1_ASM970957v1,NO
GCF_009755605.1_ASM975560v1,NO
GCF_009811635.1_ASM981163v1,NO
GCF_009937995.1_ASM993799v1,NO
GCF_009938015.1_ASM993801v1,NO
GCF_010667575.1_ASM1066757v1,NO
GCF_011045025.1_ASM1104502v1,NO
GCF_011764585.1_ASM1176458v1,YES
GCF_012034385.1_ASM1203438v1,NO
GCF_012034935.1_ASM1203493v1,NO
GCF_012933365.1_ASM1293336v1,NO
GCF_013315265.1_ASM1331526v1,NO
GCF_013346665.1_ASM1334666v1,NO
GCF_013409935.1_ASM1340993v1,NO
GCF_014196805.1_ASM1419680v1,NO
GCF_014203645.1_ASM1420364v1,NO
GCF_014203715.1_ASM1420371v1,NO
GCF_014203795.1_ASM1420379v1,NO
GCF_014204985.1_ASM1420498v1,NO
GCF_014621695.1_ASM1462169v1,NO
GCF_014640255.1_ASM1464025v1,NO
GCF_014648055.1_ASM1464805v1,NO
GCF_014649035.1_ASM1464903v1,NO
GCF_014649915.1_ASM1464991v1,NO
GCF_014649935.1_ASM1464993v1,NO
GCF_014650095.1_ASM1465009v1,NO
GCF_014650175.1_ASM1465017v1,NO
GCF_014650215.1_ASM1465021v1,NO
GCF_014650235.1_ASM1465023v1,NO
GCF_014650255.1_ASM1465025v1,NO
GCF_014650355.1_ASM1465035v1,NO
GCF_014650435.1_ASM1465043v1,NO
GCF_014650955.1_ASM1465095v1,NO
GCF_014650975.1_ASM1465097v1,NO
GCF_014650995.1_ASM1465099v1,NO
GCF_014651015.1_ASM1465101v1,NO
GCF_014654675.1_ASM1465467v1,NO
GCF_014656135.1_ASM1465613v1,NO
GCF_014656215.1_ASM1465621v1,NO
GCF_014656275.1_ASM1465627v1,NO
GCF_014656295.1_ASM1465629v1,NO
GCF_014701095.1_ASM1470109v1,NO
GCF_014763045.1_ASM1476304v1,NO
GCF_015689475.1_ASM1568947v1,NO
GCF_016028515.1_ASM1602851v1,NO
GCF_016028635.1_ASM1602863v1,NO
GCF_016097415.1_ASM1609741v1,NO
GCF_016745505.1_ASM1674550v1,NO
GCF_016747875.1_ASM1674787v1,NO
GCF_016755875.1_ASM1675587v1,NO
GCF_016801755.1_ASM1680175v1,NO
GCF_016814695.1_ASM1681469v1,NO
GCF_016907385.1_ASM1690738v1,NO
GCF_016919245.1_ASM1691924v1,NO
GCF_017114865.1_ASM1711486v1,NO
GCF_017349075.1_ASM1734907v1,NO
GCF_017357825.1_ASM1735782v1,YES
GCF_017498545.1_ASM1749854v1,NO
GCF_017676345.1_ASM1767634v1,NO
GCF_017676385.1_ASM1767638v1,NO
GCF_017876625.1_ASM1787662v1,NO
GCF_018069625.1_ASM1806962v1,NO
GCF_018101125.2_ASM1810112v2,NO
GCF_018200035.1_ASM1820003v1,NO
GCF_019448115.1_ASM1944811v1,NO
GCF_019704535.1_ASM1970453v1,NO
GCF_020312215.1_ASM2031221v1,NO
GCF_020328095.1_ASM2032809v1,NO
GCF_020400655.1_ASM2040065v1,NO
GCF_020521295.1_ASM2052129v1,NO
GCF_020783375.1_ASM2078337v1,NO
GCF_021432085.1_ASM2143208v1,NO
GCF_021441825.1_ASM2144182v1,NO
GCF_021462265.1_ASM2146226v1,NO
GCF_022606465.1_ASM2260646v1,NO
GCF_022698145.1_ASM2269814v1,NO
GCF_022699385.1_ASM2269938v1,NO
GCF_022788655.1_ASM2278865v1,NO
GCF_023614315.1_ASM2361431v1,NO
GCF_024349285.1_ASM2434928v1,NO
GCF_024519335.1_ASM2451933v1,NO
GCF_024666385.1_ASM2466638v1,NO
GCF_025152575.1_ASM2515257v1,NO
GCF_025567405.1_ASM2556740v1,NO
GCF_026339895.1_ASM2633989v1,NO
GCF_026427415.1_ASM2642741v1,NO
GCF_027922005.1_ASM2792200v1,NO
GCF_028421465.1_ASM2842146v1,NO
GCF_028807635.1_ASM2880763v1,NO
GCF_029003155.1_ASM2900315v1,NO
GCF_029011865.1_ASM2901186v1,NO
GCF_030159975.1_ASM3015997v1,NO
GCF_900102535.1_IMG-taxon_2634166359_annotated_assembly,NO
GCF_900103185.1_IMG-taxon_2622736527_annotated_assembly,NO
GCF_900103455.1_IMG-taxon_2675903062_annotated_assembly,NO
GCF_900108535.1_IMG-taxon_2675902960_annotated_assembly,NO
GCF_900112755.1_IMG-taxon_2619619004_annotated_assembly,NO
GCF_900112895.1_IMG-taxon_2654588123_annotated_assembly,NO
GCF_900113435.1_IMG-taxon_2616644813_annotated_assembly,NO
GCF_900113865.1_IMG-taxon_2667527412_annotated_assembly,NO
GCF_900116285.1_IMG-taxon_2619619641_annotated_assembly,NO
GCF_900176145.1_IMG-taxon_2506210005_annotated_assembly,NO
GCF_900188345.1_IMG-taxon_2671180041_annotated_assembly,NO
GCF_900230195.1_IMG-taxon_2718217652_annotated_assembly,NO
GCF_000009905.1_ASM990v1,NO
GCF_000012525.1_ASM1252v1,NO
GCF_000012885.1_ASM1288v1,NO
GCF_000013405.1_ASM1340v1,NO
GCF_000014725.1_ASM1472v1,YES
GCF_000014965.1_ASM1496v1,NO
GCF_000024885.1_ASM2488v1,NO
GCF_000092405.1_ASM9240v1,NO
GCF_000190635.1_ASM19063v1,NO
GCF_000213235.1_ASM21323v1,NO
GCF_000226625.1_ASM22662v1,NO
GCF_000238215.1_ASM23821v1,YES
GCF_000250875.1_ASM25087v1,NO
GCF_000265295.1_ASM26529v1,NO
GCF_000425565.1_ASM42556v1,NO
GCF_000430545.1_ASM43054v1,NO
GCF_000439375.1_06-3099_v1,NO
GCF_000439895.1_atcc_33301_v1,NO
GCF_000512235.1_ASM51223v1,NO
GCF_000568815.1_ASM56881v1,NO
GCF_000597725.1_ASM59772v1,NO
GCF_000688235.1_ASM68823v1,NO
GCF_000712295.1_sjonesii4.0,NO
GCF_000725365.1_ASM72536v1,NO
GCF_000739695.1_ASM73969v1,YES
GCF_000757425.2_Tmorbiroseiassem5,NO
GCF_000813325.1_ASM81332v1,NO
GCF_000813345.1_ASM81334v1,NO
GCF_000828635.1_ASM82863v1,NO
GCF_000943555.1_ASM94355v1,YES
GCF_000943565.1_ASM94356v1,YES
GCF_000946815.1_Syntrophaceticus_schinkii,NO
GCF_000963885.1_ASM96388v1,NO
GCF_000964255.1_ASM96425v1,NO
GCF_000983115.1_Syntrophomonas_Zehnderi_OL-4,NO
GCF_000987835.1_ASM98783v1,NO
GCF_001270965.1_ASM127096v1,YES
GCF_001311885.1_ASM131188v1,NO
GCF_001418245.1_ASM141824v1,NO
GCF_001449115.1_ASM144911v1,YES
GCF_001561915.1_ASM156191v1,NO
GCF_001595645.1_ASM159564v1,NO
GCF_001642835.1_ASM164283v1,YES
GCF_001675355.1_Tepfon1.0,NO
GCF_001709345.1_ASM170934v1,NO
GCF_001723605.1_ASM172360v1,NO
GCF_001887715.1_ASM188771v1,NO
GCF_001887775.1_ASM188777v1,NO
GCF_001889045.1_ASM188904v1,YES
GCF_001890385.1_ASM189038v1,YES
GCF_001922985.1_ASM192298v1,NO
GCF_001936575.1_ASM193657v1,YES
GCF_002019665.1_ASM201966v1,NO
GCF_002120225.1_ASM212022v1,NO
GCF_002157855.1_ASM215785v1,NO
GCF_002163605.1_ASM216360v1,NO
GCF_002250055.1_ASM225005v1,NO
GCF_002271915.1_assembly-7521_v1,NO
GCF_002309535.1_ASM230953v1,NO
GCF_002563855.1_ASM256385v1,NO
GCF_002724055.1_ASM272405v1,NO
GCF_002845745.1_ASM284574v1,YES
GCF_002893765.1_ASM289376v1,YES
GCF_002900975.1_ASM290097v1,YES
GCF_002915575.1_ASM291557v1,NO
GCF_003011125.1_ASM301112v1,NO
GCF_003014535.1_ASM301453v1,YES
GCF_003033925.1_ASM303392v1,NO
GCF_003096655.1_ASM309665v1,NO
GCF_003236175.1_ASM323617v1,YES
GCF_003387615.1_ASM338761v1,YES
GCF_003545695.1_ASM354569v1,NO
GCF_003545715.1_ASM354571v1,YES
GCF_003574395.1_ASM357439v1,NO
GCF_003609995.1_ASM360999v1,NO
GCF_003610735.1_ASM361073v1,YES
GCF_003635045.1_ASM363504v1,NO
GCF_003664185.1_ASM366418v1,YES
GCF_003865015.1_ASM386501v1,NO
GCF_003867015.1_ASM386701v1,YES
GCF_003867075.1_ASM386707v1,YES
GCF_003940805.1_ASM394080v1,YES
GCF_003967275.1_ASM396727v1,YES
GCF_003967535.1_ASM396753v1,NO
GCF_003977685.1_ASM397768v1,NO
GCF_004001245.1_ASM400124v1,NO
GCF_004340875.1_ASM434087v1,NO
GCF_004342625.1_ASM434262v1,NO
GCF_004342885.1_ASM434288v1,NO
GCF_004345825.1_ASM434582v1,YES
GCF_004346195.1_ASM434619v1,NO
GCF_004346685.1_ASM434668v1,NO
GCF_004363005.1_ASM436300v1,YES
GCF_004363315.1_ASM436331v1,NO
GCF_004363655.1_ASM436365v1,NO
GCF_004803875.1_ASM480387v1,NO
GCF_006265225.1_ASM626522v1,NO
GCF_006337085.1_ASM633708v1,NO
GCF_006503695.1_ASM650369v1,NO
GCF_006542355.1_ASM654235v1,NO
GCF_006980705.1_ASM698070v1,NO
GCF_007556585.1_ASM755658v1,NO
GCF_007556595.1_ASM755659v1,NO
GCF_007556605.1_ASM755660v1,NO
GCF_007556685.1_ASM755668v1,NO
GCF_007556705.1_ASM755670v1,NO
GCF_007747995.1_ASM774799v1,NO
GCF_007752535.1_ASM775253v1,NO
GCF_007860075.1_ASM786007v1,NO
GCF_007988945.1_ASM798894v1,NO
GCF_007991735.1_ASM799173v1,NO
GCF_008124875.1_ASM812487v1,YES
GCF_008271465.1_ASM827146v1,NO
GCF_008629695.1_ASM862969v1,NO
GCF_008806375.1_ASM880637v1,YES
GCF_008806755.1_ASM880675v1,NO
GCF_008838325.1_ASM883832v1,NO
GCF_009177065.1_ASM917706v1,NO
GCF_009183815.1_ASM918381v1,NO
GCF_009192995.1_ASM919299v1,NO
GCF_009258045.1_ASM925804v1,YES
GCF_009258225.1_ASM925822v1,NO
GCF_009847015.1_ASM984701v1,NO
GCF_010681825.2_ASM1068182v2,NO
GCF_011008935.1_ASM1100893v1,NO
GCF_011682055.1_ASM1168205v1,NO
GCF_012037625.1_ASM1203762v1,YES
GCF_012911495.1_ASM1291149v1,NO
GCF_012958305.1_ASM1295830v1,NO
GCF_013003915.1_ASM1300391v1,YES
GCF_013265555.1_ASM1326555v1,YES
GCF_013432195.1_ASM1343219v1,NO
GCF_014062345.1_ASM1406234v1,NO
GCF_014189415.1_ASM1418941v1,YES
GCF_014211975.1_ASM1421197v1,NO
GCF_014217335.1_ASM1421733v1,NO
GCF_014218805.1_ASM1421880v1,YES
GCF_014518315.1_ASM1451831v1,NO
GCF_014641495.1_ASM1464149v1,YES
GCF_014646815.1_ASM1464681v1,NO
GCF_014651375.1_ASM1465137v1,NO
GCF_014701195.1_ASM1470119v1,NO
GCF_014905095.1_ASM1490509v1,NO
GCF_014905115.1_ASM1490511v1,NO
GCF_014905135.1_ASM1490513v1,NO
GCF_014931715.1_ASM1493171v1,NO
GCF_015207985.1_ASM1520798v1,NO
GCF_015999335.1_ASM1599933v1,NO
GCF_016632365.1_ASM1663236v1,NO
GCF_016724805.1_ASM1672480v1,NO
GCF_016765775.1_ASM1676577v1,YES
GCF_016899755.1_ASM1689975v1,NO
GCF_016907715.1_ASM1690771v1,NO
GCF_016937535.1_ASM1693753v1,NO
GCF_017355935.1_ASM1735593v1,NO
GCF_017874315.1_ASM1787431v1,NO
GCF_018398935.1_ASM1839893v1,NO
GCF_019140855.1_ASM1914085v1,NO
GCF_019797845.1_ASM1979784v1,NO
GCF_019966495.1_ASM1996649v1,NO
GCF_020037475.1_ASM2003747v1,NO
GCF_020162115.1_ASM2016211v1,NO
GCF_020523925.1_ASM2052392v1,YES
GCF_020523965.1_ASM2052396v1,YES
GCF_021021555.1_ASM2102155v1,NO
GCF_021054785.1_ASM2105478v1,NO
GCF_021390715.1_ASM2139071v1,YES
GCF_021491355.1_26,NO
GCF_022478115.1_ASM2247811v1,YES
GCF_024437735.1_ASM2443773v1,NO
GCF_024609805.1_ASM2460980v1,NO
GCF_024756225.1_ASM2475622v1,YES
GCF_025215075.1_ASM2521507v1,NO
GCF_025398735.1_ASM2539873v1,NO
GCF_025567445.1_ASM2556744v1,NO
GCF_025717065.2_ASM2571706v2,NO
GCF_025770725.1_ASM2577072v1,NO
GCF_026278345.1_ASM2627834v1,NO
GCF_027594505.1_ASM2759450v1,NO
GCF_027925465.1_ASM2792546v1,NO
GCF_027941755.1_ASM2794175v1,YES
GCF_027941775.1_ASM2794177v1,NO
GCF_028829235.1_ASM2882923v1,NO
GCF_028868935.1_ASM2886893v1,NO
GCF_030549005.1_ASM3054900v1,NO
GCF_900101385.1_IMG-taxon_2675903149_annotated_assembly,NO
GCF_900103915.1_IMG-taxon_2675903005_annotated_assembly,NO
GCF_900106765.1_IMG-taxon_2599185171_annotated_assembly,NO
GCF_900109885.1_IMG-taxon_2634166346_annotated_assembly,NO
GCF_900113005.1_IMG-taxon_2663762719_annotated_assembly,YES
GCF_900129915.1_IMG-taxon_2585428065_annotated_assembly,NO
GCF_900141795.1_IMG-taxon_2695421043_annotated_assembly,NO
GCF_900141875.1_IMG-taxon_2700988694_annotated_assembly,YES
GCF_900142235.1_IMG-taxon_2585428175_annotated_assembly,NO
GCF_900198195.1_Tjejuense_V1,NO
GCF_900215625.1_IMG-taxon_2681812962_annotated_assembly,NO
GCF_900239305.1_TNO021_V1,NO
GCF_900460215.1_45137_G01,NO
GCF_900460265.1_50618_C01,NO
GCF_917563925.1_JJ-125,NO
GCF_000019085.1_ASM1908v1,NO
GCF_000020985.1_ASM2098v1,NO
GCF_000024905.1_ASM2490v1,NO
GCF_000025005.1_ASM2500v1,NO
GCF_000025605.1_ASM2560v1,NO
GCF_000025645.1_ASM2564v1,NO
GCF_000092965.1_ASM9296v1,NO
GCF_000175295.2_ASM17529v2,NO
GCF_000179915.2_ASM17991v2,NO
GCF_000184705.1_ASM18470v1,NO
GCF_000212395.1_ASM21239v1,NO
GCF_000215975.1_ASM21597v1,NO
GCF_000217795.1_ASM21779v1,YES
GCF_000237825.1_ASM23782v1,NO
GCF_000262445.1_ASM26244v1,NO
GCF_000265425.1_ASM26542v1,YES
GCF_000300235.2_ASM30023v2,YES
GCF_000300275.1_ASM30027v1,NO
GCF_000305935.1_ASM30593v1,NO
GCF_000307585.2_ASM30758v2,NO
GCF_000310185.1_ASM31018v1,NO
GCF_000310225.1_ASM31022v1,NO
GCF_000328545.1_ASM32854v1,NO
GCF_000331995.1_ASM33199v1,NO
GCF_000355675.1_ASM35567v1,NO
GCF_000421265.1_ASM42126v1,YES
GCF_000421585.1_ASM42158v1,NO
GCF_000421605.1_ASM42160v1,NO
GCF_000423785.1_ASM42378v1,NO
GCF_000423805.1_ASM42380v1,YES
GCF_000423825.1_ASM42382v1,NO
GCF_000423845.1_ASM42384v1,NO
GCF_000423865.1_ASM42386v1,YES
GCF_000425585.1_ASM42558v1,NO
GCF_000427825.1_ASM42782v1,NO
GCF_000427905.1_ASM42790v1,NO
GCF_000430995.1_TC1,NO
GCF_000439105.1_ASM43910v1,NO
GCF_000443165.1_TT,NO
GCF_000482825.1_ASM48282v1,NO
GCF_000510645.1_ASM51064v1,NO
GCF_000512735.1_ASM51273v1,NO
GCF_000518565.1_ASM51856v1,NO
GCF_000621305.1_ASM62130v1,NO
GCF_000687145.1_TheAqu1.0,NO
GCF_000702425.1_ASM70242v1,NO
GCF_000702505.1_ASM70250v1,NO
GCF_000734015.1_ASM73401v1,NO
GCF_000746025.2_ASM74602v2,NO
GCF_000746255.1_ASM74625v1,NO
GCF_000763295.1_ASM76329v1,NO
GCF_000763315.1_ASM76331v1,NO
GCF_000763575.1_ASM76357v1,NO
GCF_000808015.1_pear-SPAdes-1.0,NO
GCF_000826065.2_Tessaracoccus_massiliensis_SIT6,NO
GCF_000948975.2_ASM94897v2,NO
GCF_000948985.2_ASM94898v2,NO
GCF_001046855.1_ASM104685v1,NO
GCF_001046875.1_ASM104687v1,NO
GCF_001050535.1_ASM105053v1,NO
GCF_001051995.2_ASM105199v2,NO
GCF_001263415.1_ASM126341v1,NO
GCF_001306145.1_ASM130614v1,NO
GCF_001458275.1_T.mediterraneus_CECT5120_Seqman_Prokka,NO
GCF_001514535.1_ASM151453v1,YES
GCF_001517975.1_ASM151797v1,NO
GCF_001544195.1_ASM154419v1,NO
GCF_001591165.1_ASM159116v1,NO
GCF_001613545.1_ASM161354v1,NO
GCF_001642325.1_ASM164232v1,NO
GCF_001662875.1_ASM166287v1,NO
GCF_001696715.1_ASM169671v1,NO
GCF_001712815.1_ASM171281v1,NO
GCF_001748285.1_ASM174828v1,NO
GCF_001831495.1_ASM183149v1,YES
GCF_001922305.1_ASM192230v1,NO
GCF_001968835.1_ASM196883v1,NO
GCF_001997295.1_ASM199729v1,YES
GCF_001997345.1_ASM199734v1,YES
GCF_001998865.1_ASM199886v1,NO
GCF_002093975.1_ASM209397v1,NO
GCF_002115745.1_ASM211574v1,NO
GCF_002115755.1_ASM211575v1,NO
GCF_002245655.1_ASM224565v1,NO
GCF_002265435.1_ASM226543v1,NO
GCF_002277955.1_ASM227795v1,NO
GCF_002797735.1_ASM279773v1,NO
GCF_002844235.1_ASM284423v1,NO
GCF_002844275.1_ASM284427v1,NO
GCF_002844375.1_ASM284437v1,NO
GCF_002929725.1_ASM292972v1,NO
GCF_003030465.1_ASM303046v1,NO
GCF_003057965.1_ASM305796v1,NO
GCF_003072065.1_ASM307206v1,NO
GCF_003097295.1_ASM309729v1,NO
GCF_003268475.1_ASM326847v1,NO
GCF_003313465.1_ASM331346v1,NO
GCF_003326475.1_ASM332647v1,NO
GCF_003344785.1_ASM334478v1,NO
GCF_003386795.1_ASM338679v1,NO
GCF_003390395.1_ASM339039v1,NO
GCF_003403095.1_ASM340309v1,NO
GCF_003574835.2_ASM357483v2,NO
GCF_003609645.1_ASM360964v1,NO
GCF_003688855.1_ASM368885v1,NO
GCF_003795125.1_ASM379512v1,NO
GCF_003795145.1_ASM379514v1,NO
GCF_003815015.1_ASM381501v1,NO
GCF_003851885.1_ASM385188v1,NO
GCF_004342725.1_ASM434272v1,NO
GCF_004799325.1_ASM479932v1,NO
GCF_005116735.1_ASM511673v1,YES
GCF_005843925.1_ASM584392v1,YES
GCF_005886755.1_ASM588675v1,NO
GCF_006553035.1_ASM655303v1,NO
GCF_007197885.1_ASM719788v1,NO
GCF_007744255.1_ASM774425v1,NO
GCF_007859735.1_ASM785973v1,NO
GCF_008974285.1_ASM897428v1,NO
GCF_009664085.1_ASM966408v1,NO
GCF_009718825.1_ASM971882v1,NO
GCF_009792355.1_ASM979235v1,YES
GCF_009857745.1_ASM985774v1,NO
GCF_009905255.1_ASM990525v1,NO
GCF_011174705.1_ASM1117470v1,NO
GCF_011634775.1_ASM1163477v1,NO
GCF_012295595.1_ASM1229559v1,NO
GCF_012932965.1_ASM1293296v1,NO
GCF_013694095.1_ASM1369409v1,NO
GCF_013867715.1_ASM1386771v1,NO
GCF_013868055.1_ASM1386805v1,NO
GCF_014191545.1_ASM1419154v1,YES
GCF_014202315.1_ASM1420231v1,NO
GENOME,HOMOLOG
GCF_014202575.1_ASM1420257v1,NO
GCF_014489115.1_ASM1448911v1,NO
GCF_014489575.1_ASM1448957v1,NO
GCF_014635125.1_ASM1463512v1,NO
GCF_014643255.1_ASM1464325v1,NO
GCF_014652915.1_ASM1465291v1,YES
GCF_014653195.1_ASM1465319v1,NO
GCF_014656435.1_ASM1465643v1,NO
GCF_015034585.1_ASM1503458v1,NO
GCF_015354055.1_ASM1535405v1,NO
GCF_016908295.1_ASM1690829v1,NO
GCF_017161365.1_ASM1716136v1,NO
GCF_017874545.1_ASM1787454v1,NO
GCF_018219815.1_ASM1821981v1,NO
GCF_019104745.1_ASM1910474v1,NO
GCF_019316905.1_ASM1931690v1,NO
GCF_019703835.1_ASM1970383v1,NO
GCF_020320395.1_ASM2032039v1,NO
GCF_020447205.1_ASM2044720v1,NO
GCF_020748465.1_ASM2074846v1,NO
GCF_020809405.1_ASM2080940v1,NO
GCF_022012415.1_ASM2201241v1,YES
GCF_023208015.1_ASM2320801v1,NO
GCF_023806485.1_ASM2380648v1,NO
GCF_024498295.1_ASM2449829v1,NO
GCF_024621905.1_ASM2462190v1,NO
GCF_025318105.1_ASM2531810v1,NO
GCF_025345565.1_ASM2534556v1,NO
GCF_025685395.1_ASM2568539v1,YES
GCF_025685415.1_ASM2568541v1,NO
GCF_025685425.1_ASM2568542v1,YES
GCF_026802175.1_ASM2680217v1,NO
GCF_027675955.1_ASM2767595v1,NO
GCF_028023555.1_ASM2802355v1,NO
GCF_028416575.1_ASM2841657v1,NO
GCF_028657945.1_ASM2865794v1,NO
GCF_029588855.1_ASM2958885v1,NO
GCF_030161395.1_ASM3016139v1,NO
GCF_030161415.1_ASM3016141v1,YES
GCF_030161435.1_ASM3016143v1,NO
GCF_030295915.1_ASM3029591v1,NO
GCF_030295935.1_ASM3029593v1,NO
GCF_030295975.1_ASM3029597v1,NO
GCF_030409725.1_ASM3040972v1,YES
GCF_900102465.1_IMG-taxon_2599185271_annotated_assembly,YES
GCF_900103275.1_IMG-taxon_2617270936_annotated_assembly,NO
GCF_900105665.1_IMG-taxon_2634166343_annotated_assembly,YES
GCF_900107755.1_IMG-taxon_2675903014_annotated_assembly,YES
GCF_900108225.1_IMG-taxon_2617270859_annotated_assembly,NO
GCF_900110775.1_IMG-taxon_2615840713_annotated_assembly,NO
GCF_900111755.1_IMG-taxon_2599185215_annotated_assembly,NO
GCF_900113045.1_IMG-taxon_2636415974_annotated_assembly,NO
GCF_900114055.1_IMG-taxon_2675903228_annotated_assembly,NO
GCF_900114975.1_IMG-taxon_2599185149_annotated_assembly,NO
GCF_900116565.1_IMG-taxon_2600255258_annotated_assembly,NO
GCF_900129115.1_IMG-taxon_2582581276_annotated_assembly,NO
GCF_900141915.1_IMG-taxon_2585427598_annotated_assembly,NO
GCF_900142095.1_IMG-taxon_2700988698_annotated_assembly,NO
GCF_900142435.1_IMG-taxon_2698536703_annotated_assembly,NO
GCF_900156595.1_IMG-taxon_2681813506_annotated_assembly,NO
GCF_900156675.1_IMG-taxon_2681813515_annotated_assembly,NO
GCF_900176005.1_IMG-taxon_2503538017_annotated_assembly,NO
GCF_900182725.1_IMG-taxon_2724679730_annotated_assembly,NO
GCF_900187885.1_IMG-taxon_2140918011_annotated_assembly,NO
GCF_900343145.1_PRJEB25875,NO
GCF_900659885.1_TLA,NO
GCF_907165215.1_Txyl_1,NO
GCF_000011345.1_ASM1134v1,NO
GCF_000016785.1_ASM1678v1,NO
GCF_000018945.1_ASM1894v1,NO
GCF_000021285.1_ASM2128v1,NO
GCF_000021685.1_ASM2168v1,NO
GCF_000021985.1_ASM2198v1,NO
GCF_000023065.1_ASM2306v1,NO
GCF_000024385.1_ASM2438v1,NO
GCF_000091545.1_ASM9154v1,NO
GCF_000144645.1_ASM14464v1,NO
GCF_000169155.1_ASM16915v1,NO
GCF_000185805.1_ASM18580v1,NO
GCF_000214825.1_ASM21482v1,YES
GCF_000233775.1_ASM23377v1,NO
GCF_000253115.1_ASM25311v1,NO
GCF_000260135.1_ASM26013v1,NO
GCF_000264455.2_ASM26445v2,NO
GCF_000309885.1_ASM30988v1,NO
GCF_000312125.1_ASM31212v1,NO
GCF_000321415.2_ASM32141v2,YES
GCF_000327045.1_ASM32704v1,NO
GCF_000371925.1_ASM37192v1,NO
GCF_000373385.1_ASM37338v1,NO
GCF_000376265.1_ASM37626v1,NO
GCF_000376425.1_ASM37642v1,NO
GCF_000378965.1_ASM37896v1,NO
GCF_000380185.1_ASM38018v1,NO
GCF_000381085.1_ASM38108v1,NO
GCF_000385215.1_ASM38521v1,YES
GCF_000421625.1_ASM42162v1,NO
